id,fecha_hora,ia,ib,ic,va,vb,vc,p_act,p_react,fp,estado
28,2025-06-02 22:28:03.768291,3.7688035287765045,15.795389497514062,45.98152540014042,210.710831363508,220.5503457811186,210.49976391717018,4944.016459353548,1762.9109522994934,0.9144548150669132,1
29,2025-06-02 22:28:18.778611,8.009931458985742,11.337990052927067,22.979909138876316,212.8803096349579,213.94013232135399,209.77715742064746,3107.436497517056,226.81158283527347,0.7155266090757192,0
30,2025-06-02 22:28:33.788873,29.252270945224286,45.968894807004986,38.88340364637457,207.2792133257021,237.19461974042324,233.8401907021665,4235.140910894552,1017.1588243660124,0.7928923797738352,1
31,2025-06-02 22:38:49.915123,24.289448886841637,47.665079737627714,48.13585799035894,234.77997423229783,218.31721947455154,212.66489621119885,877.4715828804808,837.6130691478995,0.7092522532590466,1
32,2025-06-02 22:42:00.364958,45.528020044317266,31.088896493078455,12.204614863996511,236.09460901537648,202.56511844709374,233.2799159331379,1481.4484715994008,812.3601328265574,0.9608688094887476,0
33,2025-06-02 22:42:05.368012,8.239277230033382,45.98883928582231,1.0287843637944882,217.31922475996944,206.72713027596416,212.02067505942722,3776.9140922052147,1362.43860992005,0.8874705189943856,1
34,2025-06-02 22:42:10.377472,14.436468284758586,16.15261536896603,12.709417943056838,229.75544186863277,223.81821937286583,201.20867059958096,4222.879111915932,1976.9996126297149,0.8603668783019696,1
35,2025-06-02 22:42:15.386700,29.59286424599272,38.758994808081425,4.8834451147413915,238.60140401702606,229.43099023295647,225.25509416933892,1050.1001589858167,156.423678282831,0.8982817771092447,0
36,2025-06-02 22:42:20.396037,45.37909967263645,25.136270026164276,31.523114090907654,227.0763577281295,206.71803973422794,206.16621735784796,4412.54439766581,562.6227290357359,0.8454600334364633,1
37,2025-06-02 22:42:25.406515,48.649922876952424,44.140828635305674,21.52973565277858,216.4936326605716,201.25370370431403,234.7990954121724,2789.6738744041786,1222.7058050171968,0.9725745464418737,1
38,2025-06-02 22:42:30.408395,7.850342459203668,35.37055642064563,40.50157256496386,213.59413508074834,221.26491821890474,202.53588700126835,4177.155227307118,974.7540879121084,0.9530624980871208,1
39,2025-06-02 22:42:35.417415,21.71124130352109,28.29489965222806,10.361243749572695,235.28356114718684,209.89685313754512,205.64815516404647,3069.1947885157724,1791.3794328772813,0.9931040896366783,0
40,2025-06-02 22:42:40.426909,25.12827333510057,4.21606489047136,24.207478664731102,203.61043414119234,200.72579324310183,202.69844354483755,310.3775699526012,115.15117044925938,0.8840486535549712,0
41,2025-06-02 22:42:45.428521,45.19134558743158,0.4930956466676739,16.212080211816122,211.057889579546,206.93665967627692,220.87495017553923,443.30459763759933,358.65682310791567,0.8597311045020646,1
42,2025-06-02 22:42:50.438536,28.384972255235606,24.10213662978561,4.407047435196793,237.7274351008431,217.18880560314108,222.97195814758686,3459.22760754992,1531.6125170653909,0.9936493705139293,1
43,2025-06-02 22:42:55.448666,39.15688760609511,3.7400189927064345,24.07355422577852,225.23726550996454,207.02921351642698,228.7941950688211,3101.285290105934,1811.2939808996432,0.8099489802890372,0
44,2025-06-02 22:43:00.458997,41.98594517661604,47.648187052505016,21.82927075888863,232.29784207037983,238.05001649851664,229.8451567018575,597.1165974619397,244.89227209213428,0.9984725130408049,0
45,2025-06-02 22:43:05.468388,39.05911100385581,26.38166245788477,46.626164876581846,203.37144728600967,221.63250488930095,217.64620326364752,3510.5611882088574,255.73008478054882,0.7709312294497579,1
46,2025-06-02 22:43:10.477947,39.303653937703906,20.7578432528489,19.766345755472454,230.0787146710652,218.21045988857844,201.24998288783252,4720.033218774351,1707.0018167923713,0.9082644837317766,0
47,2025-06-02 22:43:15.488209,49.807476477803675,27.75904222810634,28.325496459166672,227.81927480110048,223.37312044717254,224.84816323231993,1926.147063837982,38.497877276629346,0.8066778399135506,0
48,2025-06-02 22:43:20.498807,40.247583133956724,29.192315254862805,31.553591772583147,205.65133866826469,204.41100541414363,212.44717799015396,4599.005551391744,283.66831736628995,0.845326157110818,0
49,2025-06-02 22:43:25.508868,19.773895881241305,19.747427369805727,6.619112789152831,229.1227253033246,209.4747514613545,229.79723679462606,3898.534822992877,1551.8850980606333,0.9746669737558575,0
50,2025-06-02 22:43:30.519017,38.993516445572915,44.715691129033914,38.831772636455916,231.20774831530892,213.55715120152192,226.8162154388025,2518.0365200760816,648.4072197234553,0.7372214611454834,0
51,2025-06-02 22:43:35.528688,33.7971724062314,3.8513674659237718,34.59451328862081,223.5788964879901,217.43507260538098,232.47732513330925,387.2098494807924,990.5037193781976,0.9462196495038346,1
52,2025-06-02 22:43:40.530547,37.88988671235553,6.273205828617462,1.122717824171937,236.42839827512415,213.90979287059213,211.38471088603293,4116.823347218836,850.3474492333041,0.9432709067939555,1
53,2025-06-02 22:43:45.540652,29.816484318757812,44.09153360373536,0.7551832195554664,239.96781543396935,222.7142511906362,208.20087849197927,1153.4743084949878,1799.8521170505403,0.7798936963202321,1
54,2025-06-02 22:43:50.551316,44.56648361877601,10.871932218262842,15.50500245699023,216.09492451525477,232.68148119063034,235.66070925833208,3375.56475213015,152.95615708126985,0.8816234002610391,1
55,2025-06-02 22:43:55.560744,39.24097721036552,42.86857297842576,32.58796636405074,234.1580496772223,209.01309561663817,233.75728497081488,2062.0378235455537,1664.3876477626607,0.755473388313823,0
56,2025-06-02 22:44:00.571061,26.93813803528781,38.71621014026188,8.091878210980463,237.28448999539876,210.5078367628026,228.65105862095803,540.1873418926128,1428.050096780797,0.744153623610281,1
57,2025-06-02 22:44:05.582051,45.70145297274753,32.090191831121764,41.301101886192995,214.85632782883505,207.42909587798422,220.75763821999197,193.05298924236826,1543.4497596041658,0.808580511590235,1
58,2025-06-02 22:44:10.592646,13.961895894611503,16.779188737158947,19.84154733371173,214.58060448779153,232.13397669563702,211.1974869716521,40.110433729802494,1869.0137760834627,0.7551393734951587,0
59,2025-06-02 22:44:15.603070,16.588130533745264,30.18842222056376,21.118748521472714,231.38645429297074,219.12175337562385,228.31148304923943,399.9977448040826,868.0850169144035,0.9821757410675797,1
60,2025-06-02 22:44:20.612626,40.46671865314897,6.7864855458069755,33.2376304695773,211.8768513896336,216.78709647839017,230.06284568839217,3825.274083004202,1366.73562375293,0.7502128427169479,1
61,2025-06-02 22:44:25.615139,18.96914071929719,5.955180899754886,11.34593223912458,220.17654595414143,235.52550920282903,215.3241688150335,4502.781496136574,601.2898311063537,0.9330707896257959,1
62,2025-06-02 22:44:30.625272,15.658645705785041,45.121854568552706,2.788072007540382,209.3338499936375,237.9052765902644,230.01076987266066,291.623192426993,865.859988317466,0.9283153338512029,1
63,2025-06-02 22:44:35.634851,28.227462442423835,34.85603476872508,33.76203755228799,225.86842924515813,214.00690283268708,238.8569111310329,2425.523752238954,1521.3337987617626,0.8402590990903828,1
64,2025-06-02 22:44:40.644388,39.90733480297455,37.27278621139006,41.96125789248512,203.89170673710296,230.36508257454184,217.88286364859377,138.0950254057711,80.2408925318765,0.9143863028709065,1
65,2025-06-02 22:44:45.653875,25.173494599607803,38.883056910957954,16.336616401592973,203.72498078554824,217.8218917986172,236.72753463989793,4712.16766937569,211.94063160365783,0.8152445089778263,1
66,2025-06-02 22:44:50.664443,8.766631611062609,6.879088672710454,8.161901860495474,217.23953291134836,221.92121251113474,230.2567785314031,418.37551557236173,425.1781992674104,0.8462529898066903,1
67,2025-06-02 22:44:55.675573,34.96280684180706,29.396388981405103,17.272180089057436,238.02354585003806,222.2485257179204,217.31539129709262,896.19693144874,157.68908188369159,0.919041975623418,0
68,2025-06-02 22:45:01.401579,22.412296021647393,29.12547085003321,38.008561294597094,205.19055946341072,206.87418253902288,201.35396072848778,4633.614223389643,1520.6923927361813,0.995724091575523,1
69,2025-06-02 22:45:02.404067,21.964979033284088,29.674002071551538,42.51994283376483,234.09147864287854,234.68666375032367,206.15452807752658,4804.4865351932895,1204.6487522995592,0.9907598027094189,1
70,2025-06-02 22:45:03.414433,17.094898170172385,45.68762632532036,43.56681210586825,215.4119508141672,226.0306372990077,233.87000939537626,2639.1276525680814,46.13420772478172,0.874447258658609,0
71,2025-06-02 22:45:04.424558,34.688037424747975,15.424249639010712,41.23416307685815,225.3995830039816,214.76016548551416,201.7773922931545,4594.136808183169,752.9583919678145,0.924316435432394,0
72,2025-06-02 22:45:05.434434,0.07655561851465098,15.731095139263862,40.90350627003201,214.21129977517225,209.28389528624385,216.27299795168747,3048.4394860971947,745.7759026101741,0.829100667241831,1
73,2025-06-02 22:45:06.444559,37.81861269839669,3.07626208998083,33.77741959612551,213.02904452410377,222.0617594581388,236.46129321680917,4031.1625473963154,398.03219779257205,0.8805532231023386,1
74,2025-06-02 22:45:07.456849,47.4201883634866,41.25179297347578,39.344769451962655,200.02607011418354,216.40075227229286,218.30120761781035,1418.2196744117205,1009.4447963648367,0.9231799072399556,1
75,2025-06-02 22:45:08.466864,10.987721226552333,48.18561596070411,16.565527896927335,218.69059232204305,225.77160006408036,201.72411671199876,225.93982427448424,1375.2589214353582,0.9376486043888573,0
76,2025-06-02 22:45:09.483272,25.70510689684462,24.422921003461497,39.817546287842916,219.29163145171648,204.54506895188987,202.96622319018402,1771.0682564565461,209.0726249307462,0.9920389199092127,0
77,2025-06-02 22:45:10.493315,36.32257429687192,6.409016694053715,44.85411041447481,216.969113976943,220.67177986316426,225.97275635063397,3026.5485301483304,924.8906097087751,0.7572493028705418,1
78,2025-06-02 22:45:11.503685,29.290391409674154,22.341706705766352,49.023148318372876,239.9910050848726,223.33251414772852,203.06358895191713,4131.157330111154,1099.1052543143157,0.9437344593470912,1
79,2025-06-02 22:45:12.513929,40.41490786801166,20.160182699647457,10.96972189263804,206.88420509143543,217.17570126039476,232.9235690015936,2482.985702184192,1475.1505871505956,0.9556955130401277,0
80,2025-06-02 22:45:13.523925,31.245119768928216,24.511004016622177,16.69322984153128,225.8188732053174,212.26024108042108,208.65057518260278,1783.1755868273385,955.9854795672809,0.7409575030743245,0
81,2025-06-02 22:45:14.533296,24.779181514055505,29.28030597234133,7.3785433292343665,200.24217018175227,216.05154871458967,202.32109989328603,2883.686946602512,660.1459020460287,0.8258924784218418,1
82,2025-06-02 22:45:15.543462,31.417956626122024,29.851792685868933,9.761942031843379,224.4213950216284,203.17492423356813,204.15784351544102,2442.994823475356,502.25371488665303,0.9101849318139474,1
83,2025-06-02 22:45:16.552699,32.410630013262626,46.89910428372308,16.376827540717372,206.84505450129006,237.31045466033987,209.04889808237934,1175.9115247972213,309.43248312463624,0.7554120085194495,0
84,2025-06-02 22:45:17.562241,42.099168137369844,10.711471331960459,42.844390382524885,225.299919947692,206.731218582688,215.41776277511366,2214.6953240214575,1711.0679788325435,0.8811180778237115,1
85,2025-06-02 22:45:18.572312,0.420096326653574,6.267204349140027,49.868888335553116,204.0202099700697,202.0621543891134,228.62752250930822,2863.227601544968,238.12013283169532,0.9793380539628482,1
86,2025-06-02 22:45:19.582407,34.01853313452854,18.713227502810494,49.55270419755713,218.2997255156518,238.89621425504384,205.105239149244,2682.6620145853926,248.4227274171318,0.9805079890861754,1
87,2025-06-02 22:45:20.592510,28.925257793961606,38.96412142596192,5.368020120080525,204.41011541271746,232.80748664522906,219.13554949104773,1177.197702857023,1663.4853436468813,0.8775078084525729,0
88,2025-06-02 22:45:21.601851,41.22912388365886,38.623862273402445,27.80226817660079,225.55153019752413,202.12990670468326,236.4485891160268,1263.9298697545914,1983.7091889055364,0.8543938777772098,0
89,2025-06-02 22:45:22.612097,45.22410452361272,21.310328472599384,31.933539651476412,234.5085836896898,209.38800386105865,203.19853204789385,285.3344061070118,1984.2737897067425,0.9818866716587278,1
90,2025-06-02 22:45:23.621103,29.03800605568165,48.911361881072004,21.437325314791472,229.2113854293013,207.93882133691926,213.8695832209642,3111.496142575744,1010.1883185980762,0.963553763093365,1
91,2025-06-02 22:45:24.630509,21.49636695713101,28.41467756007153,47.40979809222722,222.25103023856332,232.89790525240772,230.26606675192278,2273.662600979247,1550.7784868413287,0.9031328513937815,0
92,2025-06-02 22:45:25.640519,47.42485120060115,7.261790866399154,16.463258218587605,212.73311712587204,226.45650918312228,201.16359506936627,1922.9823251321886,1179.4075342070557,0.7557550672031472,1
93,2025-06-02 22:45:26.650269,37.130231274736644,37.51062004350305,11.203037135672917,209.24277821159978,239.2965917043092,212.61784952380998,1933.9981693033214,1847.8365286820508,0.7100524048480384,1
94,2025-06-02 22:45:27.652703,3.8703062885036,16.008778728855745,9.706969917434122,225.68852647429452,206.15159864465065,208.10615453198915,4048.9592897835773,1554.9951019032148,0.8096915652144192,1
95,2025-06-02 22:45:28.663008,36.24053647978533,19.057347085642206,37.87112034831851,219.23014436240155,201.58411554437643,234.92784342171882,1725.6039506055515,176.453821858505,0.9490000444605189,0
96,2025-06-02 22:45:29.673214,44.40181865667055,44.52756095675346,5.059367377730722,235.3059460278287,208.703112719433,204.35852332384115,73.71425662681897,1351.0658257603027,0.7982041565594615,0
97,2025-06-02 22:45:30.682546,23.343011197482948,11.215713788873993,47.30315876903472,236.60570860659845,207.37186684758487,232.9316304806452,1736.1502404315947,1213.248757923362,0.7997749302635958,1
98,2025-06-02 22:45:31.684753,48.478482514896655,21.400366112947015,3.3785217627767095,213.40715242409806,220.6925252356797,239.4359668016304,4848.6332286555835,1877.5230010958574,0.9156611946503017,1
99,2025-06-02 22:45:32.694155,43.97908512983979,20.270338889427265,22.302863913916976,203.22510905784273,227.2018401570358,221.1637110637155,1487.9722563183661,599.6839201499873,0.7337234975430669,1
100,2025-06-02 22:45:33.704330,47.877398742228536,37.925396938038446,43.4609372680352,203.44019240336175,238.3174480418848,227.20182552726376,3506.8714710051413,635.3965265260967,0.9058949147048174,0
101,2025-06-02 22:45:34.714324,25.42875382209569,33.71257231022356,20.434915965773374,223.56064115072496,226.6686607879578,213.24794653201604,1521.0387556466515,590.3184376331287,0.9683427398594797,0
102,2025-06-02 22:45:35.724886,1.6539326193105497,46.096482759259715,42.63295783771057,203.01667728568404,214.2355550402221,228.66647783910426,4276.261067560663,824.0456296956278,0.973914561971009,1
103,2025-06-02 22:45:36.734980,8.677915662810747,14.096872357237732,24.498793572580883,200.19964394342915,200.4586524760804,231.22715658609826,2611.8577187772153,749.0123634417074,0.8399528725764095,1
104,2025-06-02 22:45:37.744666,22.09143776287253,47.09881303894147,2.293493139706687,202.7478793282472,234.20700427145243,221.9922585467265,1399.563608392254,1287.139091955846,0.9516157088903054,1
105,2025-06-02 22:45:38.754416,36.0377314298597,35.94313778009101,26.157785630968544,238.8105879341934,226.52677994519397,213.7050511185896,856.1085384638678,1776.7004301775453,0.7656366519377805,0
106,2025-06-02 22:45:39.764514,16.003467225871006,8.784903425740648,21.653820451575246,209.45679940485422,204.15801457105303,200.74750302513556,1369.1451695501605,558.4211807932329,0.915812567761248,0
107,2025-06-02 22:45:40.774382,16.900409782329035,18.711144143779627,11.631991116469637,226.081585448546,219.29721431765958,224.176210163397,3925.163097201083,306.3051315701888,0.8263578578753695,1
108,2025-06-02 22:45:41.784723,2.5963741279889985,29.847341682548418,21.25660032354516,211.17506533173776,234.22392253255006,209.8291927843848,887.0212356629731,763.6905599532478,0.8119664431500081,0
109,2025-06-02 22:45:42.794913,34.27622685114245,48.88461390168587,29.86726568559431,216.76204836049263,239.8055867588386,210.25524866150514,1907.1111939990333,887.1926135594679,0.8576389205972618,0
110,2025-06-02 22:45:43.805328,44.52879679823357,30.508647045735128,19.99468096593654,236.0752078888054,226.37511076808786,216.82536092900278,1733.5719085371786,279.5098897752628,0.8556236248373944,1
111,2025-06-02 22:45:44.815639,12.538102919275374,48.872250715414864,13.813111668179289,206.89318438914745,200.68755024995556,206.7551794364212,3894.936912361858,738.5051221933201,0.9435209797850769,1
112,2025-06-02 22:45:45.825353,24.601667027055974,0.5751453147415264,20.54310970702985,224.5769434972895,214.07732742303713,215.3946903570666,566.050336165198,631.0566556878781,0.864410693760709,1
113,2025-06-02 22:45:46.835584,41.88701056739564,49.34033538248146,17.074505351296438,238.83425142286077,218.60379372640483,209.01857676276146,42.817992708519824,1282.5913552703894,0.7135126588415266,0
114,2025-06-02 22:45:47.846147,43.15814082516958,49.29029001902684,49.67393484290139,207.28949912994008,203.32950767583944,211.80068978523119,3316.30744746744,990.1438549077291,0.9217022969568877,1
115,2025-06-02 22:45:48.856205,1.017882169286305,36.187131617985095,46.158231165825256,239.74229670452874,211.55074369231247,209.02450526871158,4650.778920719472,174.651318617985,0.9803752533247285,1
116,2025-06-02 22:45:49.866648,12.59128253264667,21.974958600312167,1.404702165128452,212.80168559826956,228.99530823185967,235.20380480918172,1270.281051240334,505.3577953667752,0.850646544068066,1
117,2025-06-02 22:45:50.876852,9.162810669778992,15.775177569655884,33.755810117526146,223.6050254810465,238.08954915874077,200.54610722921683,2010.376324281456,1146.537658677193,0.8849163289903627,1
118,2025-06-02 22:45:51.886646,35.654551059860026,30.38148550429073,37.006895995374265,202.54360591550267,225.6905445150765,228.8622220747684,4813.028076312494,1816.3253745512802,0.7451379922917946,0
119,2025-06-02 22:45:52.896551,34.81486957571159,12.369671332627563,44.70231599389318,210.74331267739464,216.51575125826804,233.9122423091333,649.0801135995495,918.9648553549716,0.7094247876663455,0
120,2025-06-02 22:45:53.906459,25.38879997589753,19.02438075049538,18.387756194968595,234.001766340008,231.48167528975011,230.8606470015591,2530.009027294787,308.8058009460417,0.7828595865702316,1
121,2025-06-02 22:45:54.915961,31.570527692295542,24.31068402985202,3.9828867395132583,202.1912166775275,209.12886544337545,225.56250495745252,4193.573809751754,865.750137279917,0.8755684049712923,0
122,2025-06-02 22:45:55.926183,16.439464411402664,43.23252714792426,18.702408534011244,207.8103062715117,201.1056557237474,228.742313751405,2707.397824604057,1468.0773581821186,0.9828840487055294,0
123,2025-06-02 22:45:56.936919,2.4606839980622572,24.80298904100981,27.32975574683901,227.82704692675784,234.0440421953865,200.7499130060699,2720.7143948758185,117.53459966413638,0.8435038579827706,1
124,2025-06-02 22:45:57.947264,32.547361300111845,2.0969275032859946,6.485853271525105,206.05891682165785,238.58025316267572,201.553823433038,1606.9578949239526,1267.299917758652,0.8206719033487007,0
125,2025-06-02 22:45:58.957607,21.158997167275107,32.759910178777375,21.550262767461902,225.04532472554115,227.89818851121998,219.86684174049364,162.27149766072645,1104.0045548657215,0.9758382716947763,1
126,2025-06-02 22:45:59.968015,45.073909038115644,18.25388595496358,17.189516209569224,200.69902671069755,216.80236226367526,212.20649832766455,325.0515657378222,853.5317827006554,0.9572470419612173,0
127,2025-06-02 22:46:00.971058,23.865112408814188,22.523406907837995,16.06788382728433,233.74561631548983,212.6362713526666,223.90378524024243,4388.953529352331,1861.166301275099,0.7231117533875101,0
128,2025-06-02 22:46:01.981103,34.80539760530496,6.451732160366813,13.936796228600413,223.78473432594427,222.07328036334982,227.28020442395058,2462.52874700554,315.31274217081904,0.9924081045054869,0
129,2025-06-02 22:46:02.991538,41.48708685371659,0.2543741208749617,24.542090278462815,206.09312358435344,222.8570525315799,201.69829846313715,4872.274645590956,487.12919030420363,0.8163476166333152,0
130,2025-06-02 22:46:04.002243,42.71447905865621,48.114736331634305,2.142236395151614,202.20141359114552,220.34768023315073,229.2544327178689,2277.8685263788475,473.2170006540699,0.8779437517713993,1
131,2025-06-02 22:46:05.012575,38.15207241479238,33.97266994227995,19.029613331397556,229.8105401405132,206.50448939484116,237.52992493728954,3131.185502568634,1924.2749681352539,0.9136434913483626,0
132,2025-06-02 22:46:06.023339,39.35773059288398,35.23218462186545,41.35666327987432,221.6271850780138,227.96594010013197,206.48825393801164,85.6687965213454,72.15093811371243,0.7087459604333011,1
133,2025-06-02 22:46:07.033224,26.673937948541028,44.19108831086892,12.866374395955155,206.86008138038204,227.76334575115575,239.4622432346801,4210.898402060294,1697.289407891184,0.9233007520382438,0
134,2025-06-02 22:46:08.043168,25.03996999902261,33.142728110101906,15.11738583624435,221.92664629103692,237.17329553277148,203.75242863340196,369.3599903808531,162.8050358411497,0.994019436692233,0
135,2025-06-02 22:46:09.053140,22.0010405507163,28.45495428497672,48.94484414029987,224.4450894761456,235.6549582248948,202.49900963481306,3609.227714743319,544.6753871948973,0.9468770943355864,0
136,2025-06-02 22:46:10.057776,20.1815357375321,0.36537134336208643,3.4568309435740687,237.56809434405505,227.19711853996802,204.00601334870208,2898.357225152297,463.80193102361164,0.8630307624451539,0
137,2025-06-02 22:46:11.067402,38.14720209013364,35.79331088235798,4.096139269237775,206.4314031945903,223.84000192372338,202.39219194617468,4079.1505060748386,1736.8509648196946,0.8631782174314847,0
138,2025-06-02 22:46:12.076814,45.87947638721061,46.805537206009575,29.05035926910343,239.1535594026757,205.25620269043597,220.94589398992267,624.929368545693,389.12754355393696,0.726607314247397,0
139,2025-06-02 22:46:13.086233,46.260467389699734,27.80666400679172,10.803985480489287,224.1800161605879,206.635287230672,217.20113604079185,1224.191455760742,376.0041875507676,0.8334470616556708,0
140,2025-06-02 22:46:14.096007,22.548000966087283,37.855162951737924,19.649138552231836,238.5789267713211,235.40190462107307,217.28134289524152,1683.751198097297,577.2254875802097,0.9939680012849583,0
141,2025-06-02 22:46:15.105708,22.85984360554847,34.86997224764575,30.468824983600427,223.27377827756942,222.19607758993183,204.9432252430984,258.4007521754578,990.3451600076156,0.7297199571706393,0
142,2025-06-02 22:46:16.114992,26.82497139336809,22.899239216758577,25.514357459542307,202.69197496731664,213.81171246734218,237.70600108525565,227.5022488130868,348.1350073005049,0.7050806977859462,0
143,2025-06-02 22:46:17.124684,48.5900024551292,48.55843749145635,25.45742523492802,223.4206800488017,205.32793695798458,237.70049802159798,1807.2026033569389,1360.0850382796432,0.7888362141606878,1
144,2025-06-02 22:46:18.134587,1.1322242061302945,9.751815457286856,25.497547733268412,218.63867653996283,205.89607205711516,227.51913307085962,2488.952138889746,1934.1010466974344,0.7566007931836991,0
145,2025-06-02 22:46:19.144980,28.05212343455378,23.38025872523424,35.19585275681423,236.134720719769,239.4198067514088,238.33471803972438,3411.767414980474,226.95224538084213,0.7731135158361798,1
146,2025-06-02 22:46:20.155753,0.6021243556900979,35.02297773005414,37.08391929989027,202.31009311019224,225.5104117320979,227.7618690352806,1182.7627251091694,685.7348222994541,0.8224762668241751,0
147,2025-06-02 22:46:21.166340,2.789317882792275,14.343055208608869,6.594636034472567,218.51530790809878,210.86519486967245,221.96701346880397,2268.0370186452537,1903.9187824821909,0.869795729708357,1
148,2025-06-02 22:46:22.176394,2.0913571640291395,33.34286598455354,38.134384624691855,237.44154837694438,209.2221030011183,235.60285316710326,583.8414952273018,896.4492070437002,0.8165307864573474,0
